timestamp,server_id,event_type,details,severity
2026-08-04T13:03:31Z,server-3,file_access,file=/var/www/html/index.php user=mike,info
2026-08-04T13:05:32Z,server-5,login_failed,user=guest ip=203.0.113.5,warning
2026-08-04T13:08:48Z,server-5,login_failed,user=eve ip=172.16.0.23,warning
2026-08-04T13:12:03Z,server-1,login_success,user=mike ip=192.168.1.10,info
2026-08-04T13:14:36Z,server-1,login_success,user=admin ip=10.0.0.12,info
2026-08-04T13:16:54Z,server-4,login_success,user=eve ip=10.0.0.12,info
2026-08-04T13:19:29Z,server-2,cpu_usage,cpu=20%,info
2026-08-04T13:22:37Z,server-3,login_success,user=mike ip=203.0.113.5,info
2026-08-04T13:24:36Z,server-2,login_success,user=admin ip=172.16.0.23,info
2026-08-04T13:27:35Z,server-5,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T13:31:13Z,server-1,cpu_usage,cpu=39%,info
2026-08-04T13:33:40Z,server-3,login_failed,user=admin ip=10.0.0.5,warning
2026-08-04T13:36:02Z,server-2,login_success,user=eve ip=10.0.0.12,info
2026-08-04T13:39:43Z,server-3,login_success,user=bob ip=172.16.0.23,info
2026-08-04T13:40:49Z,server-4,login_success,user=service_account ip=192.168.1.10,info
2026-08-04T13:43:23Z,server-4,login_failed,user=eve ip=172.16.0.23,warning
2026-08-04T13:46:41Z,server-1,login_failed,user=service_account ip=10.1.1.15,warning
2026-08-04T13:48:03Z,server-4,cpu_usage,cpu=33%,info
2026-08-04T13:52:02Z,server-3,login_success,user=admin ip=172.16.0.23,info
2026-08-04T13:53:38Z,server-1,login_success,user=eve ip=172.16.0.23,info
2026-08-04T13:57:34Z,server-3,login_success,user=root ip=172.16.0.23,info
2026-08-04T14:00:21Z,server-3,login_success,user=admin ip=10.0.0.5,info
2026-08-04T14:02:21Z,server-5,login_success,user=mike ip=172.16.0.23,info
2026-08-04T14:04:30Z,server-2,file_access,file=/etc/passwd user=mike,info
2026-08-04T14:07:00Z,server-1,file_access,file=/home/admin/.bash_history user=service_account,info
2026-08-04T14:09:41Z,server-4,login_failed,user=admin ip=172.16.0.23,warning
2026-08-04T14:12:02Z,server-4,login_failed,user=service_account ip=10.0.0.5,warning
2026-08-04T14:14:41Z,server-1,login_success,user=bob ip=10.1.1.15,info
2026-08-04T14:16:34Z,server-2,cpu_usage,cpu=56%,info
2026-08-04T14:20:32Z,server-2,cpu_usage,cpu=65%,warning
2026-08-04T14:22:23Z,server-5,login_success,user=eve ip=10.0.0.5,info
2026-08-04T14:23:34Z,server-5,login_success,user=service_account ip=10.0.0.12,info
2026-08-04T14:26:06Z,server-3,login_success,user=root ip=10.1.1.15,info
2026-08-04T14:29:59Z,server-1,login_success,user=charlie ip=10.1.1.15,info
2026-08-04T14:33:32Z,server-1,login_failed,user=alice ip=10.1.1.15,warning
2026-08-04T14:36:54Z,server-4,login_success,user=mike ip=203.0.113.5,info
2026-08-04T14:40:07Z,server-3,login_success,user=bob ip=198.51.100.7,info
2026-08-04T14:42:44Z,server-3,cpu_usage,cpu=69%,warning
2026-08-04T14:46:39Z,server-1,cpu_usage,cpu=95%,critical
2026-08-04T14:50:20Z,server-2,login_success,user=bob ip=172.16.0.23,info
2026-08-04T14:52:33Z,server-1,login_failed,user=alice ip=10.1.1.15,warning
2026-08-04T14:56:29Z,server-2,login_success,user=guest ip=203.0.113.5,info
2026-08-04T15:00:20Z,server-4,login_success,user=service_account ip=10.0.0.8,info
2026-08-04T15:02:25Z,server-2,login_success,user=bob ip=10.0.0.8,info
2026-08-04T15:05:08Z,server-1,login_failed,user=jessica ip=10.0.0.5,warning
2026-08-04T15:09:01Z,server-3,login_success,user=eve ip=10.0.0.12,info
2026-08-04T15:11:32Z,server-1,login_success,user=alice ip=10.0.0.12,info
2026-08-04T15:14:27Z,server-4,login_success,user=jessica ip=192.168.1.10,info
2026-08-04T15:18:13Z,server-3,login_success,user=charlie ip=10.0.0.8,info
2026-08-04T15:19:42Z,server-5,file_access,file=/var/log/syslog user=service_account,info
2026-08-04T15:20:58Z,server-5,file_access,file=/var/www/html/index.php user=admin,info
2026-08-04T15:23:46Z,server-5,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T15:24:53Z,server-4,login_success,user=mike ip=10.1.1.15,info
2026-08-04T15:25:57Z,server-3,login_success,user=charlie ip=172.16.0.23,info
2026-08-04T15:29:42Z,server-4,login_success,user=bob ip=203.0.113.5,info
2026-08-04T15:31:36Z,server-3,login_success,user=mike ip=10.0.0.5,info
2026-08-04T15:34:15Z,server-3,cpu_usage,cpu=39%,info
2026-08-04T15:35:17Z,server-2,login_failed,user=bob ip=203.0.113.5,warning
2026-08-04T15:38:06Z,server-2,file_access,file=/etc/passwd user=jessica,info
2026-08-04T15:40:14Z,server-5,cpu_usage,cpu=19%,info
2026-08-04T15:43:12Z,server-4,login_success,user=jessica ip=172.16.0.23,info
2026-08-04T15:44:56Z,server-5,login_success,user=alice ip=10.1.1.15,info
2026-08-04T15:46:46Z,server-5,login_success,user=charlie ip=10.0.0.5,info
2026-08-04T15:50:42Z,server-5,login_success,user=guest ip=203.0.113.5,info
2026-08-04T15:52:30Z,server-3,cpu_usage,cpu=65%,warning
2026-08-04T15:53:32Z,server-4,login_success,user=alice ip=10.0.0.5,info
2026-08-04T15:54:58Z,server-1,login_success,user=bob ip=192.168.1.10,info
2026-08-04T15:57:39Z,server-3,login_failed,user=mike ip=203.0.113.5,warning
2026-08-04T16:00:50Z,server-5,login_failed,user=jessica ip=172.16.0.23,warning
2026-08-04T16:03:44Z,server-4,login_success,user=service_account ip=10.1.1.15,info
2026-08-04T16:06:07Z,server-2,login_success,user=eve ip=10.0.0.12,info
2026-08-04T16:09:02Z,server-1,login_success,user=service_account ip=10.0.0.5,info
2026-08-04T16:11:02Z,server-4,login_success,user=admin ip=10.0.0.12,info
2026-08-04T16:13:01Z,server-3,file_access,file=/home/bob/.ssh/authorized_keys user=eve,info
2026-08-04T16:14:03Z,server-2,login_success,user=jessica ip=198.51.100.7,info
2026-08-04T16:17:00Z,server-3,login_success,user=eve ip=192.168.1.10,info
2026-08-04T16:19:29Z,server-1,login_success,user=jessica ip=192.168.1.10,info
2026-08-04T16:23:01Z,server-4,file_access,file=/etc/passwd user=eve,info
2026-08-04T16:24:50Z,server-2,cpu_usage,cpu=33%,info
2026-08-04T16:26:55Z,server-4,login_success,user=mike ip=203.0.113.5,info
2026-08-04T16:28:42Z,server-5,login_success,user=mike ip=10.0.0.5,info
2026-08-04T16:31:04Z,server-3,cpu_usage,cpu=58%,info
2026-08-04T16:33:29Z,server-4,login_success,user=charlie ip=10.1.1.15,info
2026-08-04T16:35:21Z,server-4,file_access,file=/var/log/auth.log user=service_account,info
2026-08-04T16:38:04Z,server-3,login_success,user=alice ip=10.0.0.5,info
2026-08-04T16:41:43Z,server-4,login_success,user=jessica ip=192.168.1.10,info
2026-08-04T16:45:26Z,server-1,login_failed,user=eve ip=10.0.0.5,warning
2026-08-04T16:49:13Z,server-5,login_success,user=charlie ip=198.51.100.7,info
2026-08-04T16:52:24Z,server-5,file_access,file=/home/admin/.bash_history user=jessica,info
2026-08-04T16:55:36Z,server-3,login_success,user=root ip=172.16.0.23,info
2026-08-04T16:56:55Z,server-2,login_failed,user=guest ip=10.0.0.5,warning
2026-08-04T17:00:44Z,server-4,cpu_usage,cpu=39%,info
2026-08-04T17:02:52Z,server-5,cpu_usage,cpu=43%,info
2026-08-04T17:04:47Z,server-3,login_success,user=eve ip=198.51.100.7,info
2026-08-04T17:06:01Z,server-1,file_access,file=/home/admin/.bash_history user=alice,info
2026-08-04T17:09:33Z,server-5,login_success,user=alice ip=10.0.0.5,info
2026-08-04T17:13:20Z,server-5,login_success,user=alice ip=203.0.113.5,info
2026-08-04T17:15:35Z,server-2,login_success,user=eve ip=172.16.0.23,info
2026-08-04T17:17:05Z,server-3,login_failed,user=jessica ip=172.16.0.23,warning
2026-08-04T17:18:57Z,server-1,cpu_usage,cpu=18%,info
2026-08-04T17:22:49Z,server-1,login_success,user=eve ip=10.1.1.15,info
2026-08-04T17:26:36Z,server-4,login_success,user=root ip=10.0.0.12,info
2026-08-04T17:28:46Z,server-4,login_success,user=eve ip=172.16.0.23,info
2026-08-04T17:30:24Z,server-5,login_success,user=eve ip=10.0.0.12,info
2026-08-04T17:31:47Z,server-4,login_success,user=charlie ip=10.0.0.5,info
2026-08-04T17:35:44Z,server-3,login_success,user=eve ip=10.1.1.15,info
2026-08-04T17:37:40Z,server-3,login_success,user=bob ip=10.1.1.15,info
2026-08-04T17:40:57Z,server-4,login_success,user=guest ip=10.0.0.12,info
2026-08-04T17:44:31Z,server-4,login_success,user=eve ip=172.16.0.23,info
2026-08-04T17:47:04Z,server-4,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T17:50:23Z,server-2,login_success,user=bob ip=10.0.0.12,info
2026-08-04T17:52:49Z,server-4,login_success,user=mike ip=10.0.0.12,info
2026-08-04T17:55:08Z,server-1,login_failed,user=admin ip=172.16.0.23,warning
2026-08-04T17:57:11Z,server-5,file_access,file=/home/admin/.bash_history user=alice,info
2026-08-04T17:59:59Z,server-2,login_success,user=jessica ip=10.0.0.12,info
2026-08-04T18:02:39Z,server-4,login_success,user=root ip=10.0.0.8,info
2026-08-04T18:05:12Z,server-4,login_success,user=eve ip=10.0.0.5,info
2026-08-04T18:06:42Z,server-5,login_success,user=alice ip=192.168.1.10,info
2026-08-04T18:08:19Z,server-4,login_success,user=root ip=192.168.1.10,info
2026-08-04T18:11:40Z,server-1,login_success,user=admin ip=10.1.1.15,info
2026-08-04T18:15:01Z,server-2,login_failed,user=admin ip=10.0.0.8,warning
2026-08-04T18:18:30Z,server-3,cpu_usage,cpu=52%,info
2026-08-04T18:20:08Z,server-5,login_success,user=charlie ip=172.16.0.23,info
2026-08-04T18:23:29Z,server-2,login_success,user=alice ip=10.0.0.8,info
2026-08-04T18:24:30Z,server-2,login_success,user=alice ip=203.0.113.5,info
2026-08-04T18:26:11Z,server-4,cpu_usage,cpu=17%,info
2026-08-04T18:29:44Z,server-5,cpu_usage,cpu=70%,warning
2026-08-04T18:32:40Z,server-2,login_success,user=service_account ip=10.0.0.12,info
2026-08-04T18:35:29Z,server-4,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T18:38:14Z,server-4,file_access,file=/home/admin/.bash_history user=service_account,info
2026-08-04T18:40:13Z,server-3,login_success,user=admin ip=203.0.113.5,info
2026-08-04T18:42:16Z,server-5,login_failed,user=mike ip=10.0.0.8,warning
2026-08-04T18:45:00Z,server-5,login_success,user=charlie ip=198.51.100.7,info
2026-08-04T18:46:18Z,server-5,login_success,user=mike ip=10.0.0.12,info
2026-08-04T18:47:48Z,server-2,login_success,user=eve ip=10.1.1.15,info
2026-08-04T18:50:20Z,server-2,login_success,user=guest ip=10.0.0.5,info
2026-08-04T18:51:28Z,server-2,cpu_usage,cpu=37%,info
2026-08-04T18:55:16Z,server-2,login_success,user=eve ip=10.0.0.12,info
2026-08-04T18:57:24Z,server-5,cpu_usage,cpu=86%,critical
2026-08-04T19:00:20Z,server-4,login_success,user=charlie ip=198.51.100.7,info
2026-08-04T19:01:32Z,server-1,cpu_usage,cpu=86%,critical
2026-08-04T19:05:04Z,server-2,login_success,user=charlie ip=10.0.0.8,info
2026-08-04T19:06:50Z,server-5,login_success,user=jessica ip=10.0.0.5,info
2026-08-04T19:10:29Z,server-1,file_access,file=C:\Users\admin\Documents\secret.docx user=bob,warning
2026-08-04T19:12:09Z,server-4,login_success,user=eve ip=10.1.1.15,info
2026-08-04T19:13:24Z,server-5,login_success,user=charlie ip=203.0.113.5,info
2026-08-04T19:17:20Z,server-4,login_success,user=service_account ip=203.0.113.5,info
2026-08-04T19:19:52Z,server-1,file_access,file=C:\Windows\System32\config\SAM user=alice,warning
2026-08-04T19:22:45Z,server-4,login_failed,user=eve ip=198.51.100.7,warning
2026-08-04T19:26:06Z,server-3,cpu_usage,cpu=43%,info
2026-08-04T19:27:27Z,server-1,login_success,user=bob ip=172.16.0.23,info
2026-08-04T19:28:57Z,server-3,cpu_usage,cpu=52%,info
2026-08-04T19:32:34Z,server-5,login_success,user=charlie ip=10.0.0.5,info
2026-08-04T19:35:53Z,server-2,login_success,user=admin ip=192.168.1.10,info
2026-08-04T19:37:32Z,server-3,login_success,user=root ip=192.168.1.10,info
2026-08-04T19:39:45Z,server-4,file_access,file=/var/log/auth.log user=admin,info
2026-08-04T19:42:58Z,server-2,login_success,user=root ip=10.0.0.5,info
2026-08-04T19:44:19Z,server-4,login_success,user=root ip=10.0.0.5,info
2026-08-04T19:46:18Z,server-3,login_success,user=alice ip=203.0.113.5,info
2026-08-04T19:49:00Z,server-4,login_failed,user=alice ip=10.0.0.12,warning
2026-08-04T19:50:02Z,server-2,login_success,user=admin ip=172.16.0.23,info
2026-08-04T19:53:07Z,server-5,login_success,user=bob ip=10.1.1.15,info
2026-08-04T19:54:35Z,server-5,login_success,user=alice ip=172.16.0.23,info
2026-08-04T19:56:52Z,server-3,login_success,user=jessica ip=10.0.0.5,info
2026-08-04T19:57:56Z,server-5,login_success,user=charlie ip=10.0.0.8,info
2026-08-04T19:59:53Z,server-3,cpu_usage,cpu=21%,info
2026-08-04T20:03:48Z,server-4,file_access,file=/home/admin/.bash_history user=mike,info
2026-08-04T20:06:09Z,server-2,login_success,user=alice ip=192.168.1.10,info
2026-08-04T20:09:46Z,server-5,login_success,user=jessica ip=10.0.0.12,info
2026-08-04T20:11:29Z,server-5,file_access,file=/var/log/auth.log user=admin,info
2026-08-04T20:14:30Z,server-5,cpu_usage,cpu=30%,info
2026-08-04T20:18:01Z,server-5,login_success,user=alice ip=10.0.0.5,info
2026-08-04T20:21:56Z,server-2,cpu_usage,cpu=70%,warning
2026-08-04T20:24:14Z,server-2,login_success,user=bob ip=10.0.0.12,info
2026-08-04T20:26:49Z,server-3,file_access,file=/etc/passwd user=bob,info
2026-08-04T20:30:03Z,server-2,login_success,user=admin ip=10.0.0.5,info
2026-08-04T20:34:03Z,server-2,login_success,user=jessica ip=203.0.113.5,info
2026-08-04T20:36:26Z,server-5,cpu_usage,cpu=65%,warning
2026-08-04T20:37:39Z,server-1,cpu_usage,cpu=57%,info
2026-08-04T20:41:07Z,server-2,cpu_usage,cpu=56%,info
2026-08-04T20:44:04Z,server-1,login_success,user=jessica ip=192.168.1.10,info
2026-08-04T20:47:48Z,server-1,login_success,user=charlie ip=10.0.0.8,info
2026-08-04T20:50:19Z,server-4,login_success,user=admin ip=192.168.1.10,info
2026-08-04T20:53:11Z,server-5,cpu_usage,cpu=66%,warning
2026-08-04T20:55:53Z,server-4,login_success,user=bob ip=10.0.0.8,info
2026-08-04T20:57:46Z,server-1,login_success,user=eve ip=198.51.100.7,info
2026-08-04T20:59:46Z,server-4,login_success,user=alice ip=10.0.0.8,info
2026-08-04T21:01:12Z,server-2,login_success,user=alice ip=203.0.113.5,info
2026-08-04T21:02:14Z,server-3,login_success,user=service_account ip=192.168.1.10,info
2026-08-04T21:04:32Z,server-1,login_success,user=alice ip=10.0.0.12,info
2026-08-04T21:08:28Z,server-4,login_success,user=guest ip=10.0.0.5,info
2026-08-04T21:12:06Z,server-2,cpu_usage,cpu=88%,critical
2026-08-04T21:13:17Z,server-2,login_success,user=mike ip=10.0.0.5,info
2026-08-04T21:14:26Z,server-3,cpu_usage,cpu=44%,info
2026-08-04T21:16:41Z,server-2,login_success,user=admin ip=10.0.0.8,info
2026-08-04T21:18:29Z,server-5,login_success,user=service_account ip=203.0.113.5,info
2026-08-04T21:21:47Z,server-1,login_success,user=service_account ip=10.0.0.5,info
2026-08-04T21:23:32Z,server-3,login_success,user=bob ip=172.16.0.23,info
2026-08-04T21:27:02Z,server-3,login_success,user=alice ip=192.168.1.10,info
2026-08-04T21:28:16Z,server-4,file_access,file=/var/log/auth.log user=mike,info
2026-08-04T21:29:38Z,server-3,file_access,file=/home/charlie/finance.xlsx user=admin,info
2026-08-04T21:31:35Z,server-1,login_success,user=mike ip=192.168.1.10,info
2026-08-04T21:35:24Z,server-3,login_success,user=bob ip=198.51.100.7,info
2026-08-04T21:37:28Z,server-2,login_success,user=eve ip=10.0.0.5,info
2026-08-04T21:39:18Z,server-1,login_success,user=jessica ip=10.0.0.12,info
2026-08-04T21:40:39Z,server-2,login_success,user=bob ip=10.0.0.5,info
2026-08-04T21:42:10Z,server-5,login_failed,user=guest ip=172.16.0.23,warning
2026-08-04T21:43:33Z,server-3,cpu_usage,cpu=49%,info
2026-08-04T21:46:25Z,server-1,cpu_usage,cpu=53%,info
2026-08-04T21:48:59Z,server-4,login_success,user=bob ip=10.0.0.12,info
2026-08-04T21:51:32Z,server-2,cpu_usage,cpu=63%,warning
2026-08-04T21:55:17Z,server-1,login_success,user=service_account ip=172.16.0.23,info
2026-08-04T21:57:56Z,server-2,login_success,user=guest ip=192.168.1.10,info
2026-08-04T21:59:50Z,server-2,cpu_usage,cpu=40%,info
2026-08-04T22:02:50Z,server-3,login_success,user=bob ip=203.0.113.5,info
2026-08-04T22:05:26Z,server-4,file_access,file=/home/alice/report.pdf user=service_account,info
2026-08-04T22:07:54Z,server-4,login_success,user=alice ip=198.51.100.7,info
2026-08-04T22:09:05Z,server-5,cpu_usage,cpu=29%,info
2026-08-04T22:10:44Z,server-5,login_success,user=charlie ip=10.0.0.5,info
2026-08-04T22:12:22Z,server-5,login_success,user=charlie ip=192.168.1.10,info
2026-08-04T22:14:41Z,server-5,cpu_usage,cpu=66%,warning
2026-08-04T22:17:12Z,server-2,login_success,user=eve ip=198.51.100.7,info
2026-08-04T22:19:22Z,server-5,login_success,user=mike ip=172.16.0.23,info
2026-08-04T22:22:42Z,server-3,login_success,user=root ip=203.0.113.5,info
2026-08-04T22:24:47Z,server-2,cpu_usage,cpu=63%,warning
2026-08-04T22:26:05Z,server-4,login_success,user=guest ip=10.1.1.15,info
2026-08-04T22:29:22Z,server-4,file_access,file=C:\Users\admin\Documents\secret.docx user=alice,warning
2026-08-04T22:32:56Z,server-5,login_success,user=mike ip=10.0.0.5,info
2026-08-04T22:33:58Z,server-2,login_success,user=eve ip=10.1.1.15,info
2026-08-04T22:37:01Z,server-4,login_success,user=root ip=192.168.1.10,info
2026-08-04T22:40:25Z,server-5,login_failed,user=alice ip=10.0.0.5,warning
2026-08-04T22:43:16Z,server-1,login_failed,user=mike ip=192.168.1.10,warning
2026-08-04T22:45:00Z,server-4,login_success,user=guest ip=192.168.1.10,info
2026-08-04T22:47:51Z,server-1,login_success,user=admin ip=172.16.0.23,info
2026-08-04T22:49:16Z,server-5,cpu_usage,cpu=94%,critical
2026-08-04T22:50:21Z,server-1,login_failed,user=guest ip=10.0.0.12,warning
2026-08-04T22:53:36Z,server-2,login_success,user=mike ip=172.16.0.23,info
2026-08-04T22:54:46Z,server-5,login_success,user=guest ip=10.1.1.15,info
2026-08-04T22:56:00Z,server-4,login_success,user=bob ip=198.51.100.7,info
2026-08-04T22:57:44Z,server-2,cpu_usage,cpu=88%,critical
2026-08-04T23:01:08Z,server-2,cpu_usage,cpu=59%,info
2026-08-04T23:04:56Z,server-3,login_success,user=eve ip=192.168.1.10,info
2026-08-04T23:07:24Z,server-1,login_success,user=bob ip=192.168.1.10,info
2026-08-04T23:08:44Z,server-3,cpu_usage,cpu=19%,info
2026-08-04T23:09:51Z,server-5,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T23:10:59Z,server-4,cpu_usage,cpu=15%,info
2026-08-04T23:13:26Z,server-3,login_success,user=service_account ip=172.16.0.23,info
2026-08-04T23:16:04Z,server-4,login_success,user=guest ip=10.0.0.12,info
2026-08-04T23:18:15Z,server-2,cpu_usage,cpu=63%,warning
2026-08-04T23:21:58Z,server-1,file_access,file=C:\Windows\System32\config\SAM user=bob,warning
2026-08-04T23:25:32Z,server-1,cpu_usage,cpu=43%,info
2026-08-04T23:28:03Z,server-3,login_success,user=jessica ip=10.1.1.15,info
2026-08-04T23:30:57Z,server-3,login_success,user=eve ip=10.0.0.8,info
2026-08-04T23:32:35Z,server-4,login_failed,user=mike ip=172.16.0.23,warning
2026-08-04T23:34:45Z,server-3,cpu_usage,cpu=49%,info
2026-08-04T23:38:30Z,server-5,login_success,user=root ip=10.0.0.8,info
2026-08-04T23:41:15Z,server-4,login_failed,user=eve ip=198.51.100.7,warning
2026-08-04T23:43:42Z,server-2,login_success,user=service_account ip=172.16.0.23,info
2026-08-04T23:47:41Z,server-4,login_success,user=alice ip=10.0.0.12,info
2026-08-04T23:51:03Z,server-4,login_success,user=eve ip=10.0.0.8,info
2026-08-04T23:53:37Z,server-2,login_success,user=alice ip=10.1.1.15,info
2026-08-04T23:56:54Z,server-2,login_success,user=bob ip=10.0.0.5,info
2026-08-05T00:00:20Z,server-2,cpu_usage,cpu=51%,info
2026-08-05T00:02:44Z,server-5,cpu_usage,cpu=51%,info
2026-08-05T00:04:01Z,server-1,login_success,user=alice ip=172.16.0.23,info
2026-08-05T00:07:41Z,server-5,login_success,user=admin ip=10.0.0.5,info
2026-08-05T00:08:50Z,server-5,login_success,user=eve ip=10.1.1.15,info
2026-08-05T00:10:21Z,server-5,cpu_usage,cpu=32%,info
2026-08-05T00:13:39Z,server-1,cpu_usage,cpu=32%,info
2026-08-05T00:17:19Z,server-4,login_success,user=bob ip=10.0.0.8,info
2026-08-05T00:18:53Z,server-5,login_success,user=root ip=10.0.0.5,info
2026-08-05T00:21:43Z,server-5,cpu_usage,cpu=29%,info
2026-08-05T00:25:12Z,server-4,cpu_usage,cpu=22%,info
2026-08-05T00:28:31Z,server-3,cpu_usage,cpu=46%,info
2026-08-05T00:31:51Z,server-3,login_success,user=alice ip=172.16.0.23,info
2026-08-05T00:33:49Z,server-5,login_success,user=guest ip=10.0.0.12,info
2026-08-05T00:37:37Z,server-1,login_success,user=root ip=10.1.1.15,info
2026-08-05T00:41:33Z,server-3,cpu_usage,cpu=86%,critical
2026-08-05T00:44:09Z,server-4,login_success,user=jessica ip=10.1.1.15,info
2026-08-05T00:46:05Z,server-1,login_success,user=eve ip=198.51.100.7,info
2026-08-05T00:49:15Z,server-3,cpu_usage,cpu=49%,info
2026-08-05T00:52:40Z,server-1,cpu_usage,cpu=46%,info
2026-08-05T00:55:24Z,server-5,login_success,user=admin ip=203.0.113.5,info
2026-08-05T00:59:16Z,server-3,login_success,user=charlie ip=203.0.113.5,info
2026-08-05T01:00:42Z,server-2,login_success,user=charlie ip=172.16.0.23,info
2026-08-05T01:04:05Z,server-5,cpu_usage,cpu=64%,warning
2026-08-05T01:08:04Z,server-1,login_failed,user=guest ip=198.51.100.7,warning
2026-08-05T01:11:21Z,server-4,login_success,user=jessica ip=10.0.0.8,info
2026-08-05T01:13:10Z,server-1,login_success,user=mike ip=172.16.0.23,info
2026-08-05T01:16:58Z,server-1,login_success,user=bob ip=10.0.0.5,info
2026-08-05T01:18:00Z,server-2,login_success,user=admin ip=10.0.0.5,info
2026-08-05T01:19:48Z,server-3,login_failed,user=service_account ip=172.16.0.23,warning
2026-08-05T01:22:30Z,server-4,login_success,user=admin ip=203.0.113.5,info
2026-08-05T01:24:10Z,server-4,login_success,user=service_account ip=10.0.0.12,info
2026-08-05T01:27:21Z,server-1,cpu_usage,cpu=40%,info
2026-08-05T01:31:08Z,server-2,login_failed,user=mike ip=10.0.0.5,warning
2026-08-05T01:33:59Z,server-5,login_success,user=bob ip=10.0.0.8,info
2026-08-05T01:35:38Z,server-1,login_failed,user=alice ip=10.0.0.8,warning
2026-08-05T01:37:54Z,server-1,cpu_usage,cpu=32%,info
2026-08-05T01:39:10Z,server-5,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T01:41:29Z,server-5,login_success,user=guest ip=10.1.1.15,info
2026-08-05T01:42:58Z,server-3,login_success,user=guest ip=10.1.1.15,info
2026-08-05T01:45:45Z,server-1,cpu_usage,cpu=54%,info
2026-08-05T01:47:41Z,server-5,cpu_usage,cpu=45%,info
2026-08-05T01:49:53Z,server-4,login_success,user=guest ip=10.0.0.5,info
2026-08-05T01:53:25Z,server-3,file_access,file=/home/admin/.bash_history user=admin,info
2026-08-05T01:54:45Z,server-5,login_success,user=eve ip=192.168.1.10,info
2026-08-05T01:57:40Z,server-2,login_success,user=charlie ip=192.168.1.10,info
2026-08-05T02:00:44Z,server-1,login_success,user=admin ip=10.1.1.15,info
2026-08-05T02:01:49Z,server-3,login_success,user=jessica ip=10.1.1.15,info
2026-08-05T02:04:58Z,server-2,login_success,user=alice ip=172.16.0.23,info
2026-08-05T02:06:23Z,server-1,login_success,user=guest ip=203.0.113.5,info
2026-08-05T02:07:48Z,server-3,cpu_usage,cpu=43%,info
2026-08-05T02:08:53Z,server-3,login_failed,user=admin ip=172.16.0.23,warning
2026-08-05T02:12:16Z,server-1,login_success,user=eve ip=198.51.100.7,info
2026-08-05T02:15:30Z,server-1,login_failed,user=mike ip=172.16.0.23,warning
2026-08-05T02:18:35Z,server-2,login_success,user=mike ip=203.0.113.5,info
2026-08-05T02:20:51Z,server-3,login_success,user=jessica ip=198.51.100.7,info
2026-08-05T02:24:32Z,server-5,login_success,user=admin ip=203.0.113.5,info
2026-08-05T02:26:14Z,server-2,login_success,user=guest ip=10.1.1.15,info
2026-08-05T02:27:25Z,server-2,cpu_usage,cpu=43%,info
2026-08-05T02:29:21Z,server-2,login_failed,user=alice ip=192.168.1.10,warning
2026-08-05T02:30:51Z,server-3,login_success,user=bob ip=10.1.1.15,info
2026-08-05T02:34:20Z,server-3,login_success,user=jessica ip=10.0.0.12,info
2026-08-05T02:37:15Z,server-4,file_access,file=/etc/passwd user=jessica,info
2026-08-05T02:39:48Z,server-2,login_success,user=bob ip=10.0.0.8,info
2026-08-05T02:41:47Z,server-2,login_success,user=charlie ip=10.0.0.5,info
2026-08-05T02:43:56Z,server-2,cpu_usage,cpu=23%,info
2026-08-05T02:47:10Z,server-3,login_success,user=admin ip=172.16.0.23,info
2026-08-05T02:50:25Z,server-4,login_success,user=jessica ip=10.0.0.5,info
2026-08-05T02:53:35Z,server-3,cpu_usage,cpu=53%,info
2026-08-05T02:57:09Z,server-2,login_success,user=service_account ip=203.0.113.5,info
2026-08-05T02:59:53Z,server-5,cpu_usage,cpu=58%,info
2026-08-05T03:03:24Z,server-4,login_success,user=mike ip=203.0.113.5,info
2026-08-05T03:06:32Z,server-2,login_success,user=alice ip=10.0.0.12,info
2026-08-05T03:09:09Z,server-5,login_success,user=service_account ip=10.0.0.12,info
2026-08-05T03:11:50Z,server-3,login_success,user=bob ip=172.16.0.23,info
2026-08-05T03:14:34Z,server-5,login_success,user=mike ip=192.168.1.10,info
2026-08-05T03:18:04Z,server-4,login_success,user=alice ip=10.0.0.5,info
2026-08-05T03:20:33Z,server-2,cpu_usage,cpu=29%,info
2026-08-05T03:24:14Z,server-1,login_success,user=charlie ip=172.16.0.23,info
2026-08-05T03:25:41Z,server-4,file_access,file=/home/admin/.bash_history user=admin,info
2026-08-05T03:29:12Z,server-4,login_success,user=alice ip=203.0.113.5,info
2026-08-05T03:31:20Z,server-4,login_failed,user=alice ip=192.168.1.10,warning
2026-08-05T03:35:02Z,server-5,file_access,file=/etc/passwd user=charlie,info
2026-08-05T03:38:27Z,server-5,login_success,user=eve ip=10.0.0.5,info
2026-08-05T03:40:37Z,server-2,login_failed,user=bob ip=10.0.0.5,warning
2026-08-05T03:42:14Z,server-1,login_success,user=guest ip=198.51.100.7,info
2026-08-05T03:44:03Z,server-4,login_success,user=eve ip=10.1.1.15,info
2026-08-05T03:47:10Z,server-4,login_success,user=admin ip=192.168.1.10,info
2026-08-05T03:49:40Z,server-2,login_success,user=jessica ip=203.0.113.5,info
2026-08-05T03:53:15Z,server-4,login_success,user=mike ip=198.51.100.7,info
